Food Title,Author Name,Image URL,Recipe URL
Dhania Murgh Makhani Recipe,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/sibyl_sunitha/Dhania_Murgh_Makhani_Recipe_400x320.jpg,https://www.archanaskitchen.com/dhania-murgh-makhani-recipe
Coorg Koli Curry Recipe - Coorgi Chicken Curry,Garima Gautam,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/garimasgautam-gmail.com/Coorg_Koli_Curry__400x320.jpg,https://www.archanaskitchen.com/coorg-koli-curry-recipe-chicken-in-gravy
Chana Dal Pulao Recipe,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/Monika_Manchanda/Chana_Dal_Pulao_Biryani_Recipe_Indian_Rice_Dinner_Lunch-10_400x320.jpg,https://www.archanaskitchen.com/chana-dal-pulao-recipe
Penne Pasta Recipe In Roasted Carrot Sauce & Olives,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2018/Penne_Pasta_Recipe_In_Roasted_Carrot_Sauce_and_Olives-1_400x320.jpg,https://www.archanaskitchen.com/spicy-penne-pasta-in-tomato-carrot-sauce-recipe
Patta Gobi Sabzi Recipe - Cabbage Tomato Sabzi,Archana Doshi,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2019/Patta_Gobhi_Sabzi_Recipe_Cabbage_Tomato_Sabzi_400x320.jpg,https://www.archanaskitchen.com/patta-gobhi-ki-sabji-recipe-cabbage-tomato-sabzi
Watermelon Panzanella Salad Recipe,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/Divya_Shivaraman_/Watermelon_Panzanella_Salad_400x320.jpg,https://www.archanaskitchen.com/watermelon-panzanella-salad-recipe
Vietnamese Vegetarian Spring Rolls Recipe With Mushrooms & Vegetables,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/World_Appetizers/Vietnamese_Non_Fried_Spring_Roll_Recipe-1_400x320.jpg,https://www.archanaskitchen.com/vietnamese-vegetarian-spring-rolls-recipe-with-mushrooms-vegetables
Nadan Tomato Curry Recipe (Kerala Style Tomato Curry),Uma Raghuraman,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/umar/Nadan_Tomato_Curry__Kerala_Style_Tomato_Curry_400x320.jpg,https://www.archanaskitchen.com/nadan-tomato-curry-recipe-kerala-style-tomato-curry
Raw Mango Puliyogare Gojju Recipe With Peanuts,Nithya Anantham,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/nithya.anantham/Raw_Mango_Puliogare_Gojju_Recipe__400x320.jpg,https://www.archanaskitchen.com/raw-mango-puliogare-gojju-recipe
no-title,Archana Doshi,no-image,no-url
Kela Matar ki Sabzi Recipe - Raw Banana Green Peas Stir Fry,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/0-Affiliate-Articles/Kela_Matar_Sabzi_No_Onion_No_Garlic_Vegetable-1_400x320.jpg,https://www.archanaskitchen.com/kela-matar-ki-sabzi-recipe-raw-banana-green-peas-stir-fry
Cheesy Chinese Banana Toffee Fritters Recipe,Uma Pandit,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/Uma/CHEESY__BANANA__TOFFEE__FRITTERS_edited_400x320.jpg,https://www.archanaskitchen.com/cheesy-chinese-banana-toffee-fritters-recipe
Thai Raw Papaya Salad Recipe With Lemon Peanut & Honey Dressing,Archana Doshi,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2018/Thai_Papaya_Salad_Recipe_With_Lemon_Peanut_Honey_Dressing_-5_400x320.jpg,https://www.archanaskitchen.com/asian-style-green-papaya-salad
Kelyachi Bhaji Recipe (Raw Banana Stir Fry),Raksha Kamat,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/Raksha_Kamat/Kelyachi_Bhaji__Raw_Banana_Stir_Fry_400x320.jpg,https://www.archanaskitchen.com/kelyachi-bhaji-recipe-raw-banana-stir-fry
Matar Millet Pulao Recipe - Peas Pulao Recipe,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/sibyl_sunitha/Matar_Millet_Paulo_Recipe_Peas_Paulo_Recipe_400x320.jpg,https://www.archanaskitchen.com/matar-millet-paulo-recipe-peas-paulo-recipe
Sprouted Mung Bean and Spinach Soup Recipe,Madhuli Ajay,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/Madhuli_Ajay/Sprouted_Mung_Bean_and_Spinach_Soup_400x320.jpg,https://www.archanaskitchen.com/sprouted-mung-bean-and-spinach-soup-recipe
Gajar Methi Sabzi Recipe (Carrot Fenugreek Leaves Stir Fry),Jyothi Rajesh,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/Jyothi_Rajesh/Carrot_Methi_Sabzi_400x320.jpg,https://www.archanaskitchen.com/gajar-methi-sabzi-recipe-carrot-fenugreek-leaves-stir-fry
Navel Orange Marmalade Recipe,Pooja Nadkarni,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/poojanadkarni/Navel_Orange_Marmalade_400x320.jpg,https://www.archanaskitchen.com/navel-orange-marmalade-recipe
Tomato Kurma Recipe - Thakkali Kurma For Biryani & Parotta,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/0-Archanas-Kitchen-Recipes/Tomato_Kurma_Recipe_-_Thakkali_Kurma_Perfect_For_Biryani_and_Parotta-1_400x320.jpg,https://www.archanaskitchen.com/tomato-kurma-recipe-thakkali-kurma-perfect-for-biryani-parotta
no-title,Archana Doshi,no-image,no-url
Mutta Salna Recipe (South Indian Style Egg Drop Gravy),Swathy Nandhini,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/swathynandhini/MUTTA_SALNA_RECIPE_400x320.jpg,https://www.archanaskitchen.com/mutta-salna-recipe-south-indian-style-egg-drop-gravy
Egyptian Koshari Recipe,Sapana Behl,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/Sapana_Behl/Egyptian_Koshari_400x320.jpg,https://www.archanaskitchen.com/egyptian-koshari-recipe
Satsaagi Recipe - Sindhi Seven Vegetable Sabzi No Onion No Garlic,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/0-Archanas-Kitchen-Recipes/Articles/Sindhi_Satsagi_Recipe_Mixed_Sabzi_With_7_Vegetables_3_400x320.jpg,https://www.archanaskitchen.com/satsaagi-recipe-sindhi-seven-vegetable-sabzi-no-onion-no-garlic
"Fattoush With Za'atar, Sumac and Pomegranate Molasses Recipe - Traditional Lebanese Salad",Sujata Shukla,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/Sujata_Shukla/Fattoush_Lebanese_Salad_400x320.jpg,https://www.archanaskitchen.com/fattoush-with-za-atar-sumac-and-pomegranate-molasses
Nutty Aloo Paratha Recipe,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2017/6-march/Nutty_Aloo_Stuffed_Palak_Paratha_Recipe-1_400x320.jpg,https://www.archanaskitchen.com/nutty-aloo-paratha-recipe
Chinese Fried Rice Recipe With Chicken And Shredded Lettuce,Shaheen Ali,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/shaheen_ali/Chinese_Fried_Rice_With_Chicken_and_Shredded_Lettuce_400x320.jpg,https://www.archanaskitchen.com/chinese-fried-rice-recipe-with-chicken-and-shredded-lettuce
French Style Potato Salad Recipe,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/Madhuli_Ajay/French_Style_Potato_Salad_Recipe_1_400x320.jpg,https://www.archanaskitchen.com/french-style-potato-salad
Muesli Chia Seed and Dry Fruit Jar Recipe,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/sibyl_sunitha/Muesli_Chia_Seed_and_Dry_Fruit_Jar_Recipe_400x320.jpg,https://www.archanaskitchen.com/muesli-chia-seed-and-dry-fruit-jar-recipe
Senai Kizhangu Poriyal Recipe-Yam Poriyal Recipe,Archana Doshi,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2019/Senai_Chenai_Kizhangu_Poriyal_Recipe_Video_5_400x320.jpg,https://www.archanaskitchen.com/chenai-kizhangu-poriyal-recipe-yam-poriyal-recipe
Uttarkhand Style Mixed Bhaddu Dal Recipe,RUBY PATHAK,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/ruby_pathak-yahoo.com/Uttarkhand_Style_Mixed_Bhaddu_Dal_400x320.jpg,https://www.archanaskitchen.com/uttarkhand-style-mixed-bhaddu-dal-recipe
Murg Badami Recipe - Chicken In Almond Gravy,hem lata srivastava,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/hema/Murg_Badami_original1_400x320.jpg,https://www.archanaskitchen.com/murg-badami-recipe-chicken-in-almond-gravy
Creamy Potato Egg Salad Recipe with Herbs,Jyothi Rajesh,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/Jyothi_Rajesh/Egg_Potato_Salad_400x320.jpg,https://www.archanaskitchen.com/creamy-potato-egg-salad-recipe-with-herbs
Kathirikai UrulaiKizhanghu Pachidi Recipe (Brinjals And Potatoes With Moong Dal),Karthika Gopalakrishnan,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/Karthika_Gopalakrishnan/Kathirikai_UrulaiKizhanghu_Pachidi_400x320.jpg,https://www.archanaskitchen.com/kathirikai-urulaikizhanghu-pachidi-recipe-brinjals-and-potatoes-with-moong-dal
Poosanikai Haddu Sweet Curry Recipe - Pumpkin Sweet Curry,Aishwarya Pradeep,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/aishchitra-gmail.com/Parangikkai__inipu__curry___Yellow_pumpkin_sweet_curry_400x320.jpg,https://www.archanaskitchen.com/parangikkai-inipu-curry-yellow-pumpkin-sweet-curry
Mini Hash Brown Quiche Recipe,Uma Raghuraman,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/Uma_Raghuraman/mini_hash_brown_400x320.jpg,https://www.archanaskitchen.com/mini-hash-brown-quiche-eggless
Jowar Bajra Garlic Roti Recipe,Swathy Nandhini,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/swathynandhini/JOWAR_BAJRA_GARLIC_ROTI_400x320.jpg,https://www.archanaskitchen.com/jowar-bajra-garlic-roti-recipe
Burnt Garlic Veg Fried Rice Recipe,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/sibyl_sunitha/Burnt_Garlic_Veg_Fried_Rice_Recipe_400x320.jpg,https://www.archanaskitchen.com/burnt-garlic-veg-fried-rice-recipe
German Pancakes with Caramelised Apples Recipe,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/sibyl-archanaskitchen.com/German_Pancakes_with_Caramelised_Apples_Recipe__400x320.jpg,https://www.archanaskitchen.com/german-pancakes-with-caramelised-apples-recipe
Stuffed Peppers with Roasted Vegetables Oats and Paneer,Archana Doshi,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/World_Appetizers/Grilled_Red_Stuffed_Pepper_Roated_Vegetables_Oats_Paneer_Fit_Foodie-1_400x320.jpg,https://www.archanaskitchen.com/stuffed-peppers-with-roasted-vegetables-oats-and-paneer
Dal Bukhara Recipe (Punjabi Style Black Urad Dal),Smitha Kalluraya,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/Smitha-Kalluraya/Dal_bukhara_Recipe_400x320.jpg,https://www.archanaskitchen.com/dal-bukhara-recipe-punjabi-style-black-urad-dal
One-Pot Stove Top Lasagna Recipe,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2016/sept-28/Brocolli_And_Bell_pepper_One_Pot_Stove_Top_Lasagna_Recipe-2_400x320.jpg,https://www.archanaskitchen.com/one-pot-stove-top-lasagna-recipe
Peanut Hummus Recipe,Divya Shivaraman,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/Divya_Shivaraman_/Boiled_Peanuts_Hummus_400x320.jpg,https://www.archanaskitchen.com/boiled-peanuts-hummus-recipe
Amrood Ni Kari Recipe (Parsi Style Dry Guava Curry Recipe),Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2016/oct-17/Amrood_Ni_kari_Recipe_Parsi_Style_Dry_Guava_Curry_Recipe-1_400x320.jpg,https://www.archanaskitchen.com/amrood-ni-kari-recipe-parsi-style-dry-guava-curry-recipe
no-title,Archana Doshi,no-image,no-url
Pepe Ghonto Recipe -Bengali Style Raw Papaya Sabzi,Maumita Paul,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/maumita.paulghosh-gmail.com/Pepe_Ghonto_Raw_Papaya_Dry_Curry_Bengali_Style_400x320.jpg,https://www.archanaskitchen.com/pepe-ghonto-raw-papaya-dry-curry-bengali-style
Arugula Watermelon and Feta Salad Recipe,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2018/Watermelon_Arugula_Feta_Salad_Recipe-8_400x320.jpg,https://www.archanaskitchen.com/arugula-watermelon-and-feta-salad-recipe
Homemade Tater Tots Recipe,Jyothi Rajesh,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/Jyothi_Rajesh/Homemade_Tater_Tots_400x320.jpg,https://www.archanaskitchen.com/homemade-tater-tots-recipe
Roasted Fennel and Tomato Soup Recipe,Neha Mathur,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/Neha_Mathur/Tomato_Fennel_Soup_Recipe_400x320.jpg,https://www.archanaskitchen.com/roasted-fennel-and-tomato-soup-recipe
Fish Tandoori Recipe,Pooja Nadkarni,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/poojanadkarni/Fish_Tandoori_400x320.jpg,https://www.archanaskitchen.com/fish-tandoori-recipe
Thatta Payaru Sambar Recipe - Black Eyed Beans Sambar,Karthika Gopalakrishnan,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/Karthika_Gopalakrishnan/Thatta_Payaru_Sambar_400x320.jpg,https://www.archanaskitchen.com/thatta-payaru-sambar-recipe-black-eyed-beans-sambar
Cauliflower And Soya Chunks Sabzi Recipe,Aishwarya Pradeep,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/aishchitra-gmail.com/Cauliflower__and_soya_chunks_curry_400x320.jpg,https://www.archanaskitchen.com/cauliflower-and-soya-chunks-curry-recipe
Spicy Babycorn Satay Recipe,Lubna Karim,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/Lubna_Karim/Babycorn_Satay_Recipe_Archanas_Kitchen_Appetizers-1_400x320.jpg,https://www.archanaskitchen.com/spicy-babycorn-satay-recipe
Veg Chilli Milli Recipe,Pooja Thakur,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/Pooja_Thakur/Veg_Chilli_Milli_400x320.jpg,https://www.archanaskitchen.com/veg-chilli-milli-recipe
Madakasan Recipe - Coconut Filled Crepes with Berry Sauce,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/Indian_Breakfast_Tiffins/Madakasan_Recipe_Coconut_Filled_Crepes_with_Berry_Sauce-1_400x320.jpg,https://www.archanaskitchen.com/madakasan-coconut-pancakes
Carrot Methi Pachadi Recipe,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2017/22-march/carrot_methi_raitha_recipe-4_400x320.jpg,https://www.archanaskitchen.com/carrot-methi-pachadi-recipe
Madakasan Recipe - Coconut Filled Crepes with Berry Sauce,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/Indian_Breakfast_Tiffins/Madakasan_Recipe_Coconut_Filled_Crepes_with_Berry_Sauce-1_400x320.jpg,https://www.archanaskitchen.com/madakasan-coconut-pancakes
Carrot Methi Pachadi Recipe,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2017/22-march/carrot_methi_raitha_recipe-4_400x320.jpg,https://www.archanaskitchen.com/carrot-methi-pachadi-recipe
Lemon Rice Recipe - Elumichai Sadam/Chitranna,Archana Doshi,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/Indian_Rice/Elumichai_Sadam_Lemon_Rice_Recipe_Nimbehannu_Chitraanna_Nimbu_Baath-1_400x320.jpg,https://www.archanaskitchen.com/lemon-rice-recipe-elumichai-sadam-chitranna
no-title,Archana Doshi,no-image,no-url
Chicken Xacuti Recipe - Goan Chicken Gravy,Jyothi Rajesh,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/Jyothi_Rajesh/Chicken_Xacuti_400x320.jpg,https://www.archanaskitchen.com/chicken-xacuti-recipe
Kashmiri Style Chaman Recipe-Qaliya Cottage Cheese Curry,Shaheen Ali,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/Shaheen_Ali/CHAMAN_QALIYA_400x320.jpg,https://www.archanaskitchen.com/chaman-qaliya-kashmiri-cottage-cheese-curry-recipe
Murgh Palak Recipe - Chicken In Spinach Gravy,Moumita Malla,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2022/Murgh_Palak_Recipe_Chicken_In_Spinach_Gravy_123_400x320.jpg,https://www.archanaskitchen.com/murgh-palak-recipe-chicken-in-a-palak-gravy
Doodh Jhinge Curry Recipe-Ridge Gourd Cooked In Milk,Maumita Paul,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/maumita.paulghosh-gmail.com/Doodh_jhinge__Ridge_gourd_cooked_in_milk_recipe_edited_400x320.jpg,https://www.archanaskitchen.com/doodh-jhinge-curry-recipe-ridge-gourd-cooked-in-milk
Chilli Oil Recipe,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2021/Chilli_Oil_Recipe_1_400x320.jpg,https://www.archanaskitchen.com/chilli-oil-recipe
Phulka Recipe (Roti/Chapati) - Puffed Indian Bread,Archana Doshi,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/Indian_Breads/Phulka_Roti_Chapati_Puffed_indian_Flat_Bread_Recipe-1-2_400x320.jpg,https://www.archanaskitchen.com/phulka-roti-chapati-puffed-indian-bread
Thai Som Tum Recipe (Thai Green Papaya Salad),Anshu Pande,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/Anshu_Pande/Thai_Som_Tum__Green_Papaya_Salad_400x320.jpg,https://www.archanaskitchen.com/thai-som-tum-recipe-thai-green-papaya-salad
Chinese Oats Paneer Manchurian Kathi Roll Recipe,Archana Doshi,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/0-Saffola_FitFoodie/Chinese_Oats_Paneer_Manchurian_Kathi_Roll_400x320.jpg,https://www.archanaskitchen.com/chinese-oats-paneer-manchurian-kathi-roll
High Protein Broccoli and Dill Stuffed Paratha Recipe,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/sibyl_sunitha/High_Protein_Broccoli_and_Dill_Stuffed_Paratha_Recipe_400x320.jpg,https://www.archanaskitchen.com/high-protein-broccoli-and-dill-stuffed-paratha-recipe
Caramelised Onion Rosemary Chicken Recipe,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/Donna_George/Caramelised_Onion_and_Rosemary_Chicken_Recipe-2_400x320.jpg,https://www.archanaskitchen.com/caramelised-onion-rosemary-chicken-recipe
Cheesy Garlic Spinach Corn Paneer Sandwich Recipe,Archana Doshi,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2018/Spinach_Corn_and_Paneer_Sandwich_Recipe-5_400x320.jpg,https://www.archanaskitchen.com/spinach-corn-sandwich-recipe
Mangalorean Kadle Manoli Recipe - Tindora Kala Chana Sabzi,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/sibyl_sunitha/Mangalorean_Kadle_Manoli_Recipe_-_Tindora_and_Kala_Chana_Dry_Sabzi_-1_400x320.jpg,https://www.archanaskitchen.com/mangalorean-bundt-style-kadle-manoli-recipe-ivy-gourd-and-black-channa-stir-fry
Sweet Potato Gratin With Fresh Herbs Recipe,Madhuli Ajay,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/Madhuli_Ajay/Sweet_Potato_gratin_with_fresh_herbs_400x320.jpg,https://www.archanaskitchen.com/sweet-potato-gratin-with-fresh-herbs-recipe
Tofu Bhurji Recipe - Spicy Scrambled Tofu,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/sibyl_sunitha/Tofu_Bhurji_Recipe_400x320.jpg,https://www.archanaskitchen.com/tofu-bhurji-recipe
Saagwala Chicken Recipe - Palak Chicken Curry,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2020/palak-or-spinach-chicken-or-murg-saagwala_2_400x320.jpg,https://www.archanaskitchen.com/palak-chicken-curry-recipe-saag-wala-chicken
Baked Cheesy Pasta With Garlic & Crunchy Peanuts Recipe,Chandrima Sarkar,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/Chandrima_Sarkar/Baked_Cheesy_Pasta_with_garlic_and_crunchy_peanuts_400x320.jpg,https://www.archanaskitchen.com/baked-cheesy-pasta-with-garlic-and-crunchy-peanuts
Rajasthani Chawle Wale Dhokle Recipe,Pooja Thakur,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/pooja/Rajasthani_Chawle_Wale_Dhokle_Recipe_400x320.jpg,https://www.archanaskitchen.com/rajasthani-chawle-wale-dhokle-recipe
